"","id","designer"
"5425","236248","Alexis Allard"
"5426","2795","Chad Irby"
"5427","2795","Steve Jackson (I)"
"5428","230769","Anthony Coffey"
"5429","230769","Jesse Labbe"
"5430","943","Michael Michaels"
"5431","393179","Vladimir Suchy"
"5432","109779","Doug Bass"
"5433","156548","Chris Birkenhagen"
"5434","156548","John Cadice"
"5435","156548","Deke Stella"
"5436","347883","Takashi Sakaue"
"5437","313718","Marco Teubner"
"5438","75212","Ulrich Blum"
"5439","305986","Chad DeShon"
"5440","348602","Gary Alaka"
"5441","348602","Rob Chew"
"5442","348602","Jon Kang"
"5443","260710","Remo Conzadori"
"5444","260710","Stefano Negro"
"5445","352138","Andrea Chiarvesio"
"5446","352138","Eric M. Lang"
"5447","352138","Alexio Schneeberger"
"5448","352138","Francesco Rugerfred Sedda"
"5449","36708","Christophe Leclercq"
"5450","36708","Alain Ollier"
"5451","267009","Nick Shaw"
"5452","267009","David Turczi"
"5453","58","Doug Kaufman"
"5454","58","Robert J. Kuntz"
"5455","58","Tom Wham"
"5456","20022","Gaetano Evola"
"5457","20022","Rosanna Leocata"
"5458","130792","Inka Brand"
"5459","130792","Markus Brand"
"5460","27048","Friedemann de Pedro"
"5461","339031","Matt Christianson"
"5462","339031","Prospero Hall"
"5463","339031","Chris Rowlands"
"5464","207062","Josh Cappel"
"5465","207062","Jay Cormier"
"5466","207062","Sen-Foong Lim"
"5467","3236","Wolfgang Kramer"
"5468","257058","Stefan Malz"
"5469","257058","Louis Malz"
"5470","360152","Gavan Brown"
"5471","360152","Nate Chatellier"
"5472","360152","Manny Trembley"
"5473","130899","James Ernest"
"5474","130899","Mike Selinker"
"5475","242520","VPJ Arponen"
"5476","437","Max J. Kobbert"
"5477","2612","Mark Derrick"
"5478","8490","Renaud Verlaque"
"5479","255683","Matthew Dunstan"
"5480","255683","Brett J. Gilbert"
"5481","244099","Eduardo Baraf"
"5482","244099","Steve Finn"
"5483","182351","Dave Chalker"
"5484","33107","Bruno Cathala"
"5485","33107","Serge Laget"
"5486","389102","Thomas Spitzer"
"5487","177249","James Mathe"
"5488","788","Brad Freeman"
"5489","788","Eric Goldberg"
"5490","788","Doug Kaufman"
"5491","788","Kevin Maroney"
"5492","788","Ken Rolston"
"5493","225885","Artem Safarov"
"5494","19948","Stefan Feld"
"5495","287742","Kevin Delp"
"5496","287742","Melissa Delp"
"5497","287742","Manuel Rozoy"
"5498","300305","Steve Finn"
"5499","245357","Isaac Vega"
"5500","188314","Perepau Llistosella"
"5501","335869","Ian Clayman"
"5502","335869","Matthew Inman"
"5503","1265","Mike Fitzgerald"
"5504","238916","Tristan Hall"
"5505","248117","Xavier Georges"
"5506","46007","Gary Dicken"
"5507","46007","Steve Kendall"
"5508","46007","Phil Kendall"
"5509","40831","Stefan Feld"
"5510","325853","Reiner Knizia"
"5511","139033","Nikolas Sakaloglou"
"5512","139033","Sotirios Tsantilas"
"5513","224316","(Uncredited)"
"5514","327971","Alain Orban"
"5515","63091","Dean Bass"
"5516","63091","Andy Chambers"
"5517","63091","Chris Colston"
"5518","63091","Richard Halliwell"
"5519","63091","Jervis Johnson"
"5520","63091","Andy Jones"
"5521","63091","Paul Murphy"
"5522","192547","Josep M. Allue"
"5523","192547","Viktor Bautista i Roca"
"5524","343927","Duane Wulf"
"5525","11168","Phil Yates"
"5526","213492","Matthew Dunstan"
"5527","213492","Brett J. Gilbert"
"5528","199493","Rebecca Bleau"
"5529","199493","Nicholas Cravotta"
"5530","283792","Lucas Gentry"
"5531","206504","Dan Cassar"
"5532","178613","David E. Whitcher"
"5533","394887","Ikhwan Kwon"
"5534","305752","Jason Glover"
"5535","261145","Georgij Shugol"
"5536","261145","Christoph Kossendey"
"5537","261145","Alexander Krys"
"5538","301019","Eric Dubus"
"5539","301019","Olivier Melison"
"5540","8924","Roberto Fraga"
"5541","39242","Friedemann Friese"
"5542","189","Klaus Teuber"
"5543","135649","Laurent Pouchain"
"5544","230342","Adam Kwapinski"
"5545","208766","Andres J. Voicu"
"5546","378356","Florian Sirieix"
"5547","378356","Benoit Turpin"
"5548","96749","Steve Carey"
"5549","96749","Alan Emrich"
"5550","96749","Lance McMillan"
"5551","96749","Joseph Miranda"
"5552","138788","Chris Darden"
"5553","152237","James Ernest"
"5554","152237","Paul Peterson"
"5555","152237","Heinrich Glumpler"
"5556","223779","Michal Jagodzinski"
"5557","179719","Andrew Wolf"
"5558","150926","Thomas Lehmann"
"5559","347900","Jason Glover"
"5560","295949","Matthew Dunstan"
"5561","295949","Phil Walker-Harding"
"5562","295949","Ute Wielandt"
"5563","186995","Andrew Haught"
"5564","313261","Adrien Hesling"
"5565","313261","Axel Hesling"
"5566","299","Philip C. Barker"
"5567","299","Sue Laflin Barker"
"5568","299","Richard Bodley Scott"
"5569","302917","Rita Modl"
"5570","1770","David McKenzie"
"5571","1770","Barry Nakazono"
"5572","369270","Patrik Porkolab"
"5573","369270","Frigyes Schoberl"
"5574","369270","Eszter Krisztina Sas"
"5575","260332","Kalle Malmioja"
"5576","174155","Alexander Huemer"
"5577","12346","Michelle Schanen"
"5578","2582","Craig Clark Williamson"
"5579","391834","Phil Walker-Harding"
"5580","124968","Chris Dupuis"
"5581","124968","Peter Lee"
"5582","124968","Kevin Tatroe"
"5583","124968","Rodney Thompson"
"5584","141791","Stephen Glenn"
"5585","218050","Justin De Witt"
"5586","156373","Ralph H. Anderson"
"5587","252854","Tim Fowers"
"5588","252854","Jeff Krause"
"5589","39813","Susan McKinley Ross"
"5590","302469","Zoltan Simon"
"5591","5205","Steve Jackson (I)"
"5592","1597","Stefan Dorra"
"5593","94389","Shadi Torbey"
"5594","22551","Rob Daviau"
"5595","22551","Dan Sanfilippo"
"5596","3139","Wolfgang Kramer"
"5597","124380","Loic Lamy"
"5598","311475","Leo Almeida"
"5599","311475","Michael Shinall"
"5600","827","Karl-Heinz Schmiel"
"5601","121193","Brent Beck"
"5602","121193","Jeffrey Beck"
"5603","25729","Jim Snyder"
"5604","25729","Mark H. Walker"
"5605","142325","Jun Sasaki"
"5606","147","James J. St. Laurent"
"5607","169704","Jonathan Gilmour-Long"
"5608","6050","Brett G. Murrell"
"5609","22398","Alan R. Moon"
"5610","22398","Aaron Weissblum"
"5611","226631","Denis Plastinin"
"5612","208480","Gil Hova"
"5613","192638","Manuel Correia"
"5614","114387","Peter Prinz"
"5615","274090","Chris Bryan"
"5616","299566","Pete Walsh"
"5617","299566","Kevin Wilson"
"5618","359962","Christophe Raimbault"
"5619","168433","Yohan Lemonnier"
"5620","40770","Michael Schacht"
"5621","177079","Gerhard Hecht"
"5622","19301","Klaus-Jurgen Wrede"
"5623","2516","Andy Jones"
"5624","2516","Bill King"
"5625","2516","Nigel Stillman"
"5626","312804","Travis P Jones"
"5627","1017","Friedemann Friese"
"5628","14083","Tetsuya Nakamura"
"5629","66855","Ted Raicer"
"5630","5451","(Uncredited)"
"5631","171129","Roberto Fraga"
"5632","166158","Pierluca Zizzi"
"5633","270131","Mikkel Bertelsen"
"5634","378476","J.J. Neville"
"5635","214988","Glenn Drover"
"5636","214988","Hisashi Hayashi"
"5637","214988","Martin Wallace"
"5638","381117","Laurent Guilbert"
"5639","381117","Jerome Daniel Snowrchoff"
"5640","10081","Larry Harris, Jr."
"5641","10081","Mike Selinker"
"5642","383790","Antoine Lefebvre"
"5643","1038","Mike McManaway"
"5644","464","Eric Solomon"
"5645","267370","Rustan Hakansson"
"5646","118497","Hisashi Hayashi"
"5647","256918","Pierre Buty"
"5648","36888","Martin Wallace"
"5649","29773","Reiner Knizia"
"5650","264637","Hisashi Hayashi"
"5651","282922","Daniel Aronson"
"5652","282922","Hayden Lapiska"
"5653","282922","Nick Tompkins"
"5654","172546","Marco Ruskowski"
"5655","172546","Marcel Susselbeck"
"5656","292564","Ken Franklin"
"5657","292564","Chris Leder"
"5658","292564","Kevin Rodgers"
"5659","79073","Tylar Allinder"
"5660","41569","Richard Denning"
"5661","191071","Manfred Reindl"
"5662","177197","Henri Kermarrec"
"5663","8124","Michael Schacht"
"5664","142124","Leandro Pires"
"5665","155708","Scott Almes"
"5666","176565","Adam E. Daulton"
"5667","127095","Andrea Mainini"
"5668","276997","Yann Hilaire"
"5669","276997","Romain Lesiuk"
"5670","334829","Adam E. Daulton"
"5671","203102","Josh Derksen"
"5672","203102","Thomas M. Gofton"
"5673","203102","Dan Hoang"
"5674","203102","Aron Murch"
"5675","203102","Cameron Parkinson"
"5676","269618","Liberty Kifer"
"5677","23604","Shaun Derrick"
"5678","315631","Gord!"
"5679","422126","Michael Kiesling"
"5680","189848","Andrew Wolf"
"5681","255805","Gunter Burkhardt"
"5682","177939","Mike Elliott"
"5683","177939","Eric M. Lang"
"5684","204837","Bill Eberle"
"5685","204837","Justin Kemppainen"
"5686","204837","Peter Olotka"
"5687","204837","Greg Olotka"
"5688","256513","Steven Aramini"
"5689","19996","Kirsten Becker"
"5690","19996","Jens-Peter Schliemann"
"5691","140951","Curt Crane"
"5692","140951","Mike Elliott"
"5693","140951","Jeff Quick"
"5694","340541","Cole Banning"
"5695","340541","Joe Banning"
"5696","140343","Matteo Santus"
"5697","370621","Travis Hancock"
"5698","20806","Rob Heinsoo"
"5699","3267","Thomas Lehmann"
"5700","162559","Paul Peterson"
"5701","360617","Friedemann Friese"
"5702","172881","Sergio Halaban"
"5703","172881","Andre Zatz"
"5704","117942","Michael Schacht"
"5705","155122","Tristan Hall"
"5706","344254","Andreas Wilde"
"5707","275284","Antoine Bauza"
"5708","275284","Corentin Lebrat"
"5709","275284","Ludovic Maublanc"
"5710","275284","Theo Riviere"
"5711","71655","Tim Fowers"
"5712","214","Rudi Hoffmann"
"5713","279306","Isra C."
"5714","279306","Shei S."
"5715","38872","Kris Gould"
"5716","377515","Maxime Rambourg"
"5717","270956","Vincent Brugeas"
"5718","270956","Guilhem Gautrand"
"5719","108044","Donald X. Vaccarino"
"5720","396618","Karsten Hartwig"
"5721","251420","Aaron Donogh"
"5722","251420","Prospero Hall"
"5723","180602","Alexey Konnov"
"5724","180602","Alexey Paltsev"
"5725","180602","Anatoliy Shklyarov"
"5726","180602","Trehgrannik"
"5727","241491","Jonathan Favre-Godal"
"5728","426796","Paul Salomon"
"5729","320819","The Trolls"
"5730","137776","Andrei Novac"
"5731","376472","Johannes Krenner"
"5732","376472","Markus Slawitscheck"
"5733","407317","Randy Flynn"
"5734","154173","Marek Mydel"
"5735","154173","Piotr Stankiewicz"
"5736","251442","Jon Simantov"
"5737","173341","(Uncredited)"
"5738","339289","Matt Calkins"
"5739","183896","Andrew Looney"
"5740","108831","Andreas Kuhnekath-Habler"
"5741","126008","Chris Dupuis"
"5742","126008","Peter Lee"
"5743","126008","Kevin Tatroe"
"5744","126008","Rodney Thompson"
"5745","309408","Tim Armstrong (II)"
"5746","258242","James Naylor"
"5747","56707","Dirk Henn"
"5748","135243","Peter Hawes"
"5749","229370","Jog Kung"
"5750","229370","Huang Yi Ming"
"5751","270836","Ignacy Trzewiczek"
"5752","257067","Bauldric & Friends"
"5753","257067","Maximilian Maria Thiel"
"5754","32165","Gunter Burkhardt"
"5755","338","Uwe Rosenberg"
"5756","383158","Kane Klenko"
"5757","174744","Michael Schacht"
"5758","257198","Jordan Draper"
"5759","255360","Scott Slomiany"
"5760","18291","(Uncredited)"
"5761","227545","Randy Hoyt"
"5762","227545","Jason D. Kingsley"
"5763","409496","Wolfgang Warsch"
"5764","374541","Milan Zivkovic"
"5765","242667","David Carl"
"5766","205907","Andrew Fischer"
"5767","368465","Romain Froger"
"5768","368465","Didier Lenain-Bragard"
"5769","161546","Frederic Henry"
"5770","283095","Scott Almes"
"5771","216381","Barantas"
"5772","117914","Stefan Dorra"
"5773","117914","Ralf zur Linde"
"5774","76674","Hisashi Hayashi"
"5775","367351","Johannes Natterer"
"5776","341165","Bill Eberle"
"5777","341165","Jack Kittredge"
"5778","341165","Peter Olotka"
"5779","341165","Greg Olotka"
"5780","341165","Jack Reda"
"5781","282418","Prospero Hall"
"5782","282418","Kami Mandell"
"5783","18460","Mark H. Walker"
"5784","21641","Bernhard Weber"
"5785","1037","Dave Williams (II)"
"5786","40444","Benjamin Schwer"
"5787","329","Neil Zimmerer"
"5788","359406","Matt Simpson"
"5789","25071","J. H. G. Hendriks"
"5790","25071","Steve Jackson (I)"
"5791","46158","Peter Sarrett"
"5792","406660","Bryan Burgoyne"
"5793","99875","Scott Almes"
"5794","186721","Scott Nelson"
"5795","186721","Anna-Marie Nelson"
"5796","180198","Hisashi Hayashi"
"5797","321641","Clarence Simpson"
"5798","79131","Reiner Knizia"
"5799","139245","Alexandre Garcia"
"5800","322010","Brendan Hansen"
"5801","371535","Scott Almes"
"5802","18985","Robert Dougherty"
"5803","18985","Chad Ellis"
"5804","18985","Scott Garner"
"5805","18985","Marcus Giegerich"
"5806","18985","Darwin Kastle"
"5807","18985","Brook Villa"
"5808","34320","Roman Pelek"
"5809","34320","Michael Schacht"
"5810","306680","Reiner Knizia"
"5811","199223","David Flies"
"5812","626","Mark McLaughlin"
"5813","18500","Enrico Pesce"
"5814","18500","Federica Rinaldi"
"5815","419074","Laurence Grenier"
"5816","419074","Fabien Tanguy"
"5817","254188","Robert A. Kamp"
"5818","181329","Johannes Schmidauer-Konig"
"5819","270168","Grzegorz Rejchtman"
"5820","333981","Ryan Courtney"
"5821","43307","John Bohrer"
"5822","235544","Emerson Matsuuchi"
"5823","257096","Richard Launius"
"5824","257096","Jason Maxwell"
"5825","205477","Gordon Calleja"
"5826","313963","Phil Walker-Harding"
"5827","258451","Martino Chiacchiera"
"5828","258451","Silvano Sorrentino"
"5829","173047","Curt Covert"
"5830","11949","Michael Rinella"
"5831","12681","Peter Eggert"
"5832","12681","Tobias Stapelfeldt"
"5833","185709","George Buckenham"
"5834","185709","Alex Fleetwood"
"5835","161547","Frederic Henry"
"5836","296063","Sergey Minevich"
"5837","300664","Stefan Risthaus"
"5838","172540","Jake Given"
"5839","172540","Zach Given"
"5840","37231","Acchittocca"
"5841","37231","Flaminia Brasini"
"5842","37231","Virginio Gigli"
"5843","37231","Stefano Luperto"
"5844","37231","Antonio Tinto"
"5845","319392","Ricardo Amaral"
"5846","34127","Alan R. Moon"
"5847","307844","L'Atelier"
"5848","165662","Bruno Cathala"
"5849","410209","Marcus Carleson"
"5850","238094","Kathi Kappler"
"5851","238094","Johann Ruttinger"
"5852","247436","Marti Lucas Feliu"
"5853","247436","Josep Izquierdo Sanchez"
"5854","179071","Scott Almes"
"5855","175695","Hisashi Hayashi"
"5856","246228","Dieter Nussle"
"5857","329484","Ikhwan Kwon"
"5858","180325","Alan R. Moon"
"5859","322697","Xavier Davidson"
"5860","244330","Bruno Cathala"
"5861","244330","Ludovic Maublanc"
"5862","102148","D. Brad Talton, Jr."
"5863","700","Stephen Baker"
"5864","22278","Thorsten Gimmler"
"5865","124847","Perepau Llistosella"
"5866","122889","jim pinto"
"5867","256877","Nick Metzler"
"5868","147116","Ignacy Trzewiczek"
"5869","37165","Alessio Cavatore"
"5870","333553","Steve Finn"
"5871","132428","Isaac Vega"
"5872","322524","Mat Hart"
"5873","322524","Sherwin Matthews"
"5874","322524","Fraser McFetridge"
"5875","172225","Matthew Inman"
"5876","172225","Elan Lee"
"5877","172225","Shane Small"
"5878","4505","(Uncredited)"
"5879","215308","G. W. ""Jerry"" D'Arcey"
"5880","215308","Rob Daviau"
"5881","215308","Justin D. Jacobson"
"5882","4616","Aamir Syed"
"5883","4616","Omar Syed"
"5884","422","Michael Meier-Bachl"
"5885","422","Francis Tresham"
"5886","298282","Inka Brand"
"5887","298282","Markus Brand"
"5888","96713","Loic Lamy"
"5889","15033","Michael Kiesling"
"5890","15033","Wolfgang Kramer"
"5891","149853","Keith Matejka"
"5892","276004","Gerard Ascensi"
"5893","276004","Ferran Renalias"
"5894","142830","Joey Vigour"
"5895","272993","Darren Kisgen"
"5896","359893","Rob Piesse"
"5897","142854","John Gibson"
"5898","216856","Shogo Kuroda"
"5899","160903","Steve Dixon"
"5900","160903","Shawn Rife"
"5901","247160","Rob Daviau"
"5902","247160","JR Honeycutt"
"5903","247160","Justin D. Jacobson"
"5904","381327","Michael Davis (I)"
"5905","381327","Richard Garfield"
"5906","4090","Joseph M. Balkoski"
"5907","37301","P. D. Magnus"
"5908","137397","Michael Feldkotter"
"5909","336195","Michael Lundstedt"
"5910","200171","Rob Heinsoo"
"5911","3409","Don Greenwood"
"5912","3409","Ben Knight"
"5913","3409","Mark McLaughlin"
"5914","341573","Inka Brand"
"5915","341573","Markus Brand"
"5916","205885","Wolfgang Kramer"
"5917","205885","Reinhard Staupe"
"5918","234429","Matthew Dunstan"
"5919","234429","Brett J. Gilbert"
"5920","201308","Richard Garfield"
"5921","95234","Keith Baker"
"5922","377449","Clarence Simpson"
"5923","9","Wolfgang Kramer"
"5924","9","Richard Ulrich"
"5925","269041","Klaus-Jurgen Wrede"
"5926","908","Rudi Hoffmann"
"5927","2604","Craig Browne (I)"
"5928","84838","David Sirlin"
"5929","311930","David Van Drunen"
"5930","271512","Tsuyoshi Hashiguchi (はしぐち つよし)"
"5931","193668","Nate Heiss"
"5932","193668","Jeff Morrow"
"5933","193668","Sam Waller"
"5934","256705","Corry Damey"
"5935","371873","Pim Thunborg"
"5936","56885","Philippe des Pallieres"
"5937","56885","Herve Marly"
"5938","65673","Charles Chevallier"
"5939","65673","Catherine Dumas"
"5940","65673","Pascal Pelemans"
"5941","370597","Tim Fowers"
"5942","24920","Tetsuya Nakamura"
"5943","41003","Reiner Knizia"
"5944","34599","Martin Wallace"
"5945","3655","Klaus Teuber"
"5946","6541","Andrew Bryceson"
"5947","24565","Takashi Ishida"
"5948","115293","Michael Gray"
"5949","154910","Rhuadrhi Oliver"
"5950","154910","Mauro Pane"
"5951","182120","Bruno Cathala"
"5952","182120","Christian Martinez"
"5953","252688","Rafal Cywicki"
"5954","60131","Walter Obert"
"5955","68858","Masayuki Kudou"
"5956","186864","Fabian Zimmermann"
"5957","222887","Nathalie Saunier"
"5958","222887","Remi Saunier"
"5959","222887","Thomas Vuarchex"
"5960","353304","Eric B. Vogel"
"5961","190639","Bruno Cathala"
"5962","190639","Matthieu Lanvin"
"5963","328575","Gord!"
"5964","314421","Alex Hague"
"5965","314421","Justin Vickers"
"5966","314421","Wolfgang Warsch"
