"","id","mechanic"
"3724","195539","Worker Placement, Different Worker Types"
"3725","260428","Action Points"
"3726","260428","Cooperative Game"
"3727","260428","Dice Rolling"
"3728","260428","Events"
"3729","260428","Hand Management"
"3730","260428","Point to Point Movement"
"3731","260428","Set Collection"
"3732","260428","Solo / Solitaire Game"
"3733","260428","Variable Player Powers"
"3734","385529","Hand Management"
"3735","385529","Market"
"3736","385529","Open Drafting"
"3737","39683","Contracts"
"3738","39683","Income"
"3739","39683","Loans"
"3740","39683","Market"
"3741","39683","Open Drafting"
"3742","39683","Solo / Solitaire Game"
"3743","39683","Turn Order: Progressive"
"3744","101721","Deck Construction"
"3745","101721","Dice Rolling"
"3746","101721","Grid Movement"
"3747","101721","Line of Sight"
"3748","101721","Simultaneous Action Selection"
"3749","101721","Square Grid"
"3750","101721","Turn Order: Progressive"
"3751","101721","Variable Player Powers"
"3752","9217","Income"
"3753","9217","Open Drafting"
"3754","9217","Set Collection"
"3755","250458","Area Majority / Influence"
"3756","250458","Hand Management"
"3757","250458","Set Collection"
"3758","250458","Worker Placement"
"3759","315767","Bingo"
"3760","315767","End Game Bonuses"
"3761","315767","Grid Coverage"
"3762","315767","Line Drawing"
"3763","315767","Paper-and-Pencil"
"3764","315767","Simultaneous Action Selection"
"3765","315767","Solo / Solitaire Game"
"3766","315767","Square Grid"
"3767","315767","Variable Set-up"
"3768","351040","Betting and Bluffing"
"3769","351040","Dice Rolling"
"3770","351040","Real-Time"
"3771","351040","Track Movement"
"3772","357563","Auction: Dutch"
"3773","357563","End Game Bonuses"
"3774","357563","Layering"
"3775","357563","Open Drafting"
"3776","357563","Pattern Building"
"3777","357563","Solo / Solitaire Game"
"3778","357563","Tile Placement"
"3779","357563","Turn Order: Progressive"
"3780","284742","Action Retrieval"
"3781","284742","Contracts"
"3782","284742","Enclosure"
"3783","284742","End Game Bonuses"
"3784","284742","Grid Movement"
"3785","284742","Hexagon Grid"
"3786","284742","Income"
"3787","284742","Market"
"3788","284742","Memory"
"3789","284742","Modular Board"
"3790","284742","Open Drafting"
"3791","284742","Pattern Building"
"3792","284742","Pieces as Map"
"3793","284742","Race"
"3794","284742","Resource to Move"
"3795","284742","Solo / Solitaire Game"
"3796","284742","Square Grid"
"3797","284742","Tile Placement"
"3798","284742","Variable Set-up"
"3799","284742","Worker Placement"
"3800","171","Grid Movement"
"3801","171","Once-Per-Game Abilities"
"3802","171","Pattern Movement"
"3803","171","Square Grid"
"3804","171","Static Capture"
"3805","171","Sudden Death Ending"
"3806","15987","Cooperative Game"
"3807","15987","Dice Rolling"
"3808","15987","Events"
"3809","15987","Finale Ending"
"3810","15987","Hand Management"
"3811","15987","Lose a Turn"
"3812","15987","Point to Point Movement"
"3813","15987","Role Playing"
"3814","15987","Solo / Solitaire Game"
"3815","15987","Stat Check Resolution"
"3816","15987","Variable Player Powers"
"3817","70323","Dice Rolling"
"3818","70323","Die Icon Resolution"
"3819","70323","King of the Hill"
"3820","70323","Open Drafting"
"3821","70323","Player Elimination"
"3822","70323","Push Your Luck"
"3823","70323","Re-rolling and Locking"
"3824","70323","Tags"
"3825","70323","Take That"
"3826","258210","Area Majority / Influence"
"3827","258210","Deck, Bag, and Pool Building"
"3828","258210","Hand Management"
"3829","258210","Kill Steal"
"3830","258210","Race"
"3831","258210","Solo / Solitaire Game"
"3832","258210","Take That"
"3833","258210","Tug of War"
"3834","258210","Worker Placement, Different Worker Types"
"3835","177478","Open Drafting"
"3836","177478","Ownership"
"3837","177478","Rondel"
"3838","177478","Set Collection"
"3839","177478","Track Movement"
"3840","177478","Turn Order: Stat-Based"
"3841","92415","Auction / Bidding"
"3842","92415","Bids As Wagers"
"3843","92415","Hand Management"
"3844","92415","Player Elimination"
"3845","92415","Predictive Bid"
"3846","367150","Action Drafting"
"3847","367150","Area Majority / Influence"
"3848","367150","Area Movement"
"3849","367150","Campaign / Battle Card Driven"
"3850","367150","Dice Rolling"
"3851","367150","Die Icon Resolution"
"3852","367150","Events"
"3853","367150","Hand Management"
"3854","367150","Simulation"
"3855","367150","Solo / Solitaire Game"
"3856","367150","Team-Based Game"
"3857","367150","Variable Set-up"
"3858","194594","Deck, Bag, and Pool Building"
"3859","194594","Dice Rolling"
"3860","194594","Open Drafting"
"3861","194594","Random Production"
"3862","322708","Cooperative Game"
"3863","322708","Dice Rolling"
"3864","322708","Grid Movement"
"3865","322708","Modular Board"
"3866","322708","Movement Points"
"3867","322708","Role Playing"
"3868","322708","Scenario / Mission / Campaign Game"
"3869","322708","Solo / Solitaire Game"
"3870","322708","Square Grid"
"3871","322708","Variable Player Powers"
"3872","236191","Action Queue"
"3873","236191","Hand Management"
"3874","236191","Loans"
"3875","236191","Open Drafting"
"3876","236191","Take That"
"3877","215311","Auction / Bidding"
"3878","215311","Betting and Bluffing"
"3879","215311","Hand Management"
"3880","215311","Moving Multiple Units"
"3881","215311","Player Elimination"
"3882","215311","Predictive Bid"
"3883","215311","Track Movement"
"3884","215311","Variable Player Powers"
"3885","1","Alliances"
"3886","1","Area Majority / Influence"
"3887","1","Auction / Bidding"
"3888","1","Dice Rolling"
"3889","1","Hand Management"
"3890","1","Simultaneous Action Selection"
"3891","343905","End Game Bonuses"
"3892","343905","Follow"
"3893","343905","Hexagon Grid"
"3894","343905","Income"
"3895","343905","Map Addition"
"3896","343905","Multi-Use Cards"
"3897","343905","Point to Point Movement"
"3898","343905","Solo / Solitaire Game"
"3899","343905","Tile Placement"
"3900","343905","Track Movement"
"3901","343905","Variable Set-up"
"3902","265736","End Game Bonuses"
"3903","265736","Follow"
"3904","265736","Grid Coverage"
"3905","265736","Pattern Building"
"3906","265736","Player Elimination"
"3907","265736","Solo / Solitaire Game"
"3908","265736","Square Grid"
"3909","265736","Turn Order: Progressive"
"3910","265736","Variable Phase Order"
"3911","265736","Variable Player Powers"
"3912","265736","Variable Set-up"
"3913","31594","Action Drafting"
"3914","31594","Events"
"3915","31594","Hand Management"
"3916","31594","Turn Order: Stat-Based"
"3917","31594","Variable Set-up"
"3918","303057","Auction / Bidding"
"3919","303057","Auction: Fixed Placement"
"3920","303057","Connections"
"3921","303057","Constrained Bidding"
"3922","303057","Dice Rolling"
"3923","303057","Events"
"3924","303057","Income"
"3925","303057","Investment"
"3926","303057","Stock Holding"
"3927","303057","Turn Order: Claim Action"
"3928","303057","Turn Order: Progressive"
"3929","303057","Worker Placement"
"3930","21348","Hand Management"
"3931","21348","Network and Route Building"
"3932","21348","Open Drafting"
"3933","21348","Point to Point Movement"
"3934","21348","Set Collection"
"3935","33160","Area Majority / Influence"
"3936","33160","Hand Management"
"3937","33160","Open Drafting"
"3938","33160","Set Collection"
"3939","33160","Tech Trees / Tech Tracks"
"3940","298069","Catch the Leader"
"3941","298069","Deck, Bag, and Pool Building"
"3942","298069","Delayed Purchase"
"3943","298069","Dice Rolling"
"3944","298069","Grid Movement"
"3945","298069","Market"
"3946","298069","Push Your Luck"
"3947","298069","Race"
"3948","298069","Re-rolling and Locking"
"3949","298069","Variable Set-up"
"3950","206480","Area Majority / Influence"
"3951","206480","Campaign / Battle Card Driven"
"3952","206480","Events"
"3953","206480","Open Drafting"
"3954","206480","Point to Point Movement"
"3955","206480","Secret Unit Deployment"
"3956","206480","Simulation"
"3957","144592","Area Majority / Influence"
"3958","144592","Auction / Bidding"
"3959","144592","Modular Board"
"3960","144592","Open Drafting"
"3961","144592","Worker Placement"
"3962","198773","Communication Limits"
"3963","198773","Memory"
"3964","198773","Push Your Luck"
"3965","198773","Team-Based Game"
"3966","256226","End Game Bonuses"
"3967","256226","Modular Board"
"3968","256226","Open Drafting"
"3969","256226","Pattern Building"
"3970","256226","Set Collection"
"3971","256226","Tile Placement"
"3972","256226","Turn Order: Claim Action"
"3973","128671","Auction / Bidding"
"3974","128671","Betting and Bluffing"
"3975","128671","Bribery"
"3976","128671","Dice Rolling"
"3977","128671","Grid Movement"
"3978","128671","Hand Management"
"3979","128671","Movement Points"
"3980","128671","Sudden Death Ending"
"3981","128671","Trading"
"3982","128671","Variable Player Powers"
"3983","166669","Action Drafting"
"3984","166669","Follow"
"3985","166669","Hand Management"
"3986","166669","Multi-Use Cards"
"3987","166669","Set Collection"
"3988","166669","Variable Phase Order"
"3989","293141","Dice Rolling"
"3990","293141","King of the Hill"
"3991","293141","Open Drafting"
"3992","293141","Player Elimination"
"3993","293141","Push Your Luck"
"3994","138161","Area Movement"
"3995","138161","Dice Rolling"
"3996","138161","Open Drafting"
"3997","138161","Pick-up and Deliver"
"3998","138161","Solo / Solitaire Game"
"3999","138161","Take That"
"4000","138161","Trading"
"4001","138161","Variable Player Powers"
"4002","71","Area Majority / Influence"
"4003","71","Area Movement"
"4004","71","Hand Management"
"4005","71","Set Collection"
"4006","71","Simulation"
"4007","71","Tech Trees / Tech Tracks"
"4008","71","Trading"
"4009","71","Turn Order: Stat-Based"
"4010","34219","Auction / Bidding"
"4011","34219","Auction: Turn Order Until Pass"
"4012","34219","Closed Drafting"
"4013","34219","Commodity Speculation"
"4014","34219","Hand Management"
"4015","34219","Set Collection"
"4016","182134","Action Points"
"4017","182134","Events"
"4018","182134","Hand Management"
"4019","182134","Secret Unit Deployment"
"4020","182134","Simulation"
"4021","182134","Take That"
"4022","182134","Turn Order: Progressive"
"4023","186751","Area Movement"
"4024","186751","Campaign / Battle Card Driven"
"4025","186751","Command Cards"
"4026","186751","Dice Rolling"
"4027","186751","Hand Management"
"4028","186751","Line of Sight"
"4029","186751","Open Drafting"
"4030","186751","Player Elimination"
"4031","186751","Scenario / Mission / Campaign Game"
"4032","186751","Simulation"
"4033","186751","Team-Based Game"
"4034","186751","Variable Player Powers"
"4035","292375","Area Majority / Influence"
"4036","292375","Command Cards"
"4037","292375","Cooperative Game"
"4038","292375","Income"
"4039","292375","Investment"
"4040","292375","Secret Unit Deployment"
"4041","292375","Solo / Solitaire Game"
"4042","292375","Turn Order: Claim Action"
"4043","292375","Worker Placement"
"4044","292375","Worker Placement, Different Worker Types"
"4045","329500","Contracts"
"4046","329500","End Game Bonuses"
"4047","329500","Layering"
"4048","329500","Melding and Splaying"
"4049","329500","Open Drafting"
"4050","329500","Programmed Movement"
"4051","329500","Rondel"
"4052","329500","Set Collection"
"4053","329500","Solo / Solitaire Game"
"4054","329500","Tags"
"4055","329500","Variable Set-up"
"4056","329500","Worker Placement"
"4057","17392","Campaign / Battle Card Driven"
"4058","17392","Dice Rolling"
"4059","17392","Events"
"4060","17392","Hand Management"
"4061","17392","Movement Points"
"4062","17392","Point to Point Movement"
"4063","17392","Scenario / Mission / Campaign Game"
"4064","17392","Simulation"
"4065","17392","Variable Player Powers"
"4066","17392","Variable Set-up"
"4067","318182","Deck, Bag, and Pool Building"
"4068","318182","End Game Bonuses"
"4069","318182","Hand Management"
"4070","318182","Move Through Deck"
"4071","318182","Open Drafting"
"4072","318182","Solo / Solitaire Game"
"4073","318182","Variable Player Powers"
"4074","318182","Variable Set-up"
"4075","262543","Race"
"4076","262543","Targeted Clues"
"4077","262543","Team-Based Game"
"4078","170771","Action Points"
"4079","170771","Area Movement"
"4080","170771","Cooperative Game"
"4081","170771","Dice Rolling"
"4082","170771","Modular Board"
"4083","170771","Role Playing"
"4084","170771","Solo / Solitaire Game"
"4085","170771","Variable Player Powers"
"4086","229220","Dice Rolling"
"4087","229220","Network and Route Building"
"4088","229220","Open Drafting"
"4089","229220","Set Collection"
"4090","229220","Tile Placement"
"4091","229220","Variable Player Powers"
"4092","151347","Commodity Speculation"
"4093","151347","Deck, Bag, and Pool Building"
"4094","151347","Hand Management"
"4095","151347","Open Drafting"
"4096","151347","Real-Time"
"4097","151347","Set Collection"
"4098","151347","Simulation"
"4099","151347","Trading"
"4100","251658","Closed Drafting"
"4101","251658","Cooperative Game"
"4102","251658","Hand Management"
"4103","251658","Layering"
"4104","251658","Solo / Solitaire Game"
"4105","251658","Tile Placement"
"4106","204305","Cooperative Game"
"4107","204305","Narrative Choice / Paragraph"
"4108","204305","Solo / Solitaire Game"
"4109","204305","Storytelling"
